,OPEID,INSTNM,CITY,NUMBRANCH,PREDDEG,HIGHDEG,CONTROL,region,ADM_RATE,UGDS,CURROPER,NPT4_PUB,NPT4_PRIV,COSTT4_A,COSTT4_P,TUITFTE,INEXPFTE,AVGFACSAL,PFTFAC,C150_4,C150_L4,RET_FT4,RET_FTL4,RET_PT4,RET_PTL4,PCTFLOAN,UG25abv,COMP_ORIG_YR4_RT,WDRAW_ORIG_YR4_RT,ENRL_ORIG_YR4_RT,DEBT_MDN,Year,NetPrice,Cost
8430,,Harris School of Business-Linwood Campus,Linwood,4,1,1,3,2.0,,441.0,True,,25436.0,,29603.0,7981.0,3037.0,,,,0.5769,,0.767,,0.8571,0.5528,0.4875,,,,7957.5,2013,25436.0,29603.0
8431,,The Art Institute of Tennessee-Nashville,Nashville,6,3,3,3,5.0,,991.0,True,,26067.0,32308.0,,13810.0,3737.0,4102.0,0.2788,0.4186,,0.4145,,0.2727,,0.8427,0.2503,,,,12161.0,2013,26067.0,32308.0
8432,,Strayer University-Florida,Tampa,99,3,4,3,5.0,,2004.0,True,,27410.0,32554.0,,15180.0,2044.0,6628.0,0.0717,0.25,,0.4286,,0.3137,,0.7772,0.8549,,,,12500.0,2013,27410.0,32554.0
8433,,Pima Medical Institute-Renton,Renton,11,1,2,3,8.0,,889.0,True,,20981.0,,24302.0,6148.0,2099.0,5140.0,0.3256,,0.6962,,0.7189,,,0.6491,0.4556,,,,8708.0,2013,20981.0,24302.0
8434,,College of Business and Technology-Flagler,Miami,5,1,2,3,5.0,,323.0,True,,15512.0,21062.0,,7736.0,2529.0,3500.0,0.35,,0.7678,,0.8140000000000001,,,1.0,0.8111,,,,8930.0,2013,15512.0,21062.0
8435,,College of Business and Technology-Hialeah,Hialeah,5,1,2,3,5.0,,178.0,True,,15602.0,21898.0,,7802.0,2551.0,3672.0,1.0,,0.8275,,0.9305,,,1.0,0.8258,,,,8930.0,2013,15602.0,21898.0
8436,,Miller-Motte College-Cary,Cary,7,1,2,3,5.0,,320.0,True,,20476.0,24929.0,,13602.0,5189.0,4015.0,0.2973,,0.4194,,0.5625,,0.5,0.8172,0.7,,,,10935.5,2013,20476.0,24929.0
8437,,Miami-Jacobs Career College-Springboro,Springboro,15,2,2,3,3.0,,222.0,True,,22903.0,26887.0,,14363.0,5012.0,4431.0,,,0.4444,,0.5435,,0.2,0.917,0.6081,,,,11977.0,2013,22903.0,26887.0
8438,,Dewey University-Juana Díaz,Juana Diaz,9,1,1,2,9.0,,395.0,True,,7492.0,12217.0,,110.0,1167.0,,,,0.8462,,0.68,,,0.0,0.5671,,,,,2013,7492.0,12217.0
8439,,Dewey University-Fajardo,Fajardo,9,1,1,2,9.0,,188.0,True,,7321.0,12304.0,,275.0,2925.0,,,,0.7212,,0.6885,,,0.0,0.5638,,,,,2013,7321.0,12304.0
8440,,Dewey University-Arroyo,Arroyo,9,1,1,2,9.0,,169.0,True,,6994.0,12339.0,,309.0,3290.0,,,,0.6973,,0.7576,,,0.0,0.3964,,,,,2013,6994.0,12339.0
8441,,Regency Beauty Institute-Independence,Kansas City,86,1,1,3,4.0,,73.0,True,,20251.0,,24154.0,11093.0,6558.0,,,,0.3474,,0.5,,,0.8195,0.2466,,,,9500.0,2013,20251.0,24154.0
8442,,Regency Beauty Institute-St Peters,St. Peters,86,1,1,3,4.0,,111.0,True,,20338.0,,23824.0,11326.0,6695.0,,,,0.6061,,0.625,,0.4615,0.8177,0.3063,,,,9500.0,2013,20338.0,23824.0
8443,,Regency Beauty Institute-Peoria,Peoria,86,1,1,3,3.0,,78.0,True,,20266.0,,24204.0,10096.0,5968.0,,,,0.2688,,0.3226,,0.5,0.7975,0.3846,,,,9500.0,2013,20266.0,24204.0
8444,,Regency Beauty Institute-Greenwood,Indianapolis,86,1,1,3,3.0,,69.0,True,,20537.0,,23923.0,13614.0,8048.0,,,,0.3333,,0.8667,,0.5,0.7941,0.2899,,,,9500.0,2013,20537.0,23923.0
8445,,Regency Beauty Institute-Mehlville,Mehlville,86,1,1,3,4.0,,43.0,True,,20887.0,,24766.0,13411.0,7928.0,,,,0.4211,,0.5385,,,0.7938,0.1628,,,,9500.0,2013,20887.0,24766.0
8446,,Regency Beauty Institute-Duluth,Duluth,86,1,1,3,4.0,,51.0,True,,20483.0,,24627.0,16045.0,9485.0,,,,0.5156,,0.6667,,,0.7875,0.2745,,,,9500.0,2013,20483.0,24627.0
8447,,Regency Beauty Institute-Fairview Heights,Fairview Heights,86,1,1,3,3.0,,73.0,True,,21544.0,,25671.0,12836.0,7588.0,,,,0.29100000000000004,,0.4839,,,0.8452,0.2877,,,,9500.0,2013,21544.0,25671.0
8448,,Regency Beauty Institute-Champaign,Champaign,86,1,1,3,3.0,,78.0,True,,21734.0,,25378.0,16795.0,9928.0,,,,0.3448,,0.4524,,,0.8122,0.2051,,,,9500.0,2013,21734.0,25378.0
8449,,Regency Beauty Institute-Olathe,Olathe,86,1,1,3,4.0,,63.0,True,,21939.0,,25480.0,13614.0,8048.0,,,,0.5484,,0.4615,,1.0,0.7757,0.3968,,,,9500.0,2013,21939.0,25480.0
8450,,The College of Health Care Professions-San Antonio,San Antonio,4,1,1,3,6.0,1.0,272.0,True,,18081.0,,23106.0,7314.0,1928.0,,,,0.8029999999999999,,0.8204,,,0.6859999999999999,0.5515,,,,7938.0,2013,18081.0,23106.0
8451,,Everest Institute-South Plainfield,South Plainfield,5,1,1,3,2.0,,697.0,True,,19816.0,,24712.0,9000.0,4489.0,,,,0.6706,,0.6890000000000001,,,0.5402,0.3831,,,,9500.0,2013,19816.0,24712.0
8452,,Daymar College-Madisonville,Madisonville,6,2,2,3,5.0,,33.0,True,,,,,16488.0,2901.0,2733.0,,,0.25,,,,0.0,0.6,0.6970000000000001,,,,13736.5,2013,,
8453,,Brittany Beauty School,Bronx,2,1,1,3,2.0,,176.0,True,,17025.0,,22042.0,11829.0,1351.0,,,,0.5486,,0.8254,,0.875,0.9715,0.6648,,,,7916.0,2013,17025.0,22042.0
8454,,Lincoln Technical Institute-Whitestone,Whitestone,9,1,1,3,2.0,,748.0,True,,18003.0,,22105.0,13661.0,3796.0,,,,0.6888,,0.8053,,,0.7747,0.1912,,,,10861.0,2013,18003.0,22105.0
8455,,American Public University System,Charles Town,1,3,4,3,5.0,,42460.0,True,,9095.0,14185.0,,7090.0,2074.0,4386.0,0.2028,0.4211,,0.8386,,0.6532,,0.2727,0.8147,,,,3544.0,2013,9095.0,14185.0
8456,,Huntsville Bible College,Huntsville,1,2,3,2,5.0,,25.0,True,,10708.0,12805.0,,1960.0,5801.0,,,1.0,,1.0,,0.6,,0.3824,0.92,,,,,2013,10708.0,12805.0
8457,,Beaumont Adult School,Beaumont,1,1,1,1,8.0,,118.0,True,19154.0,,,22330.0,11044.0,8105.0,,,,0.2941,,0.2778,,,0.6748,0.5339,,,,9500.0,2013,19154.0,22330.0
8458,,Make-up Designory,Burbank,2,1,1,3,8.0,,241.0,True,,27893.0,,30703.0,25087.0,9721.0,,,,0.8692,,,,,0.4089,0.361,,,,4962.0,2013,27893.0,30703.0
8459,,Video Symphony EnterTraining Inc,Burbank,1,1,1,3,8.0,,78.0,False,,21522.0,,25637.0,18916.0,4728.0,,,,0.8205,,0.8947,,0.6667,0.6594,0.5769,,,,13000.0,2013,21522.0,25637.0
8460,,Gnomon School of Visual Effects,Hollywood,1,1,1,3,8.0,0.8333,135.0,True,,31345.0,34428.0,,25108.0,6331.0,,,,0.0,,1.0,,,0.56,0.5481,,,,26999.0,2013,31345.0,34428.0
8461,,Coachella Valley Beauty College,La Quinta,1,1,1,3,8.0,,129.0,True,,9654.0,,13253.0,5247.0,1554.0,,,,0.8095,,0.8333,,,0.44,0.3643,,,,1826.0,2013,9654.0,13253.0
8462,,Career College of California,Santa Ana,1,1,1,3,8.0,,206.0,True,,23810.0,,29722.0,12966.0,4738.0,,,,0.8808,,0.8667,,0.8333,0.711,0.4563,,,,9258.0,2013,23810.0,29722.0
8463,,Valley College of Medical Careers,West Hills,1,1,1,3,8.0,,90.0,True,,20562.0,,24250.0,5134.0,3697.0,,,,0.9792,,0.8049,,,0.8581,0.6111,,,,8484.0,2013,20562.0,24250.0
8464,,Academy of Natural Therapy Inc,Greeley,1,1,2,3,7.0,,69.0,True,,19957.0,,25339.0,18125.0,5326.0,3000.0,,,0.5,,0.8333,,0.5,0.9565,0.4928,,,,9500.0,2013,19957.0,25339.0
8465,,Academy Di Capelli-School of Cosmetology,Wallingford,1,1,1,3,1.0,,29.0,True,,12479.0,,15887.0,11245.0,2045.0,,,,0.7885,,1.0,,0.8333,0.8025,0.1379,,,,9833.0,2013,12479.0,15887.0
8466,,Delaware Learning Institute of Cosmetology,Dagsboro,1,1,1,3,2.0,,80.0,True,,9574.0,,11942.0,7623.0,3260.0,,,,0.8696,,0.7143,,,0.8109999999999999,0.3875,,,,6200.0,2013,9574.0,11942.0
8467,,Dragon Rises College of Oriental Medicine,Gainesville,1,4,4,3,5.0,,,True,,,,,6082.0,1914.0,2500.0,,,,,,,,,,,,,,2013,,
8468,,Palm Beach Academy of Health & Beauty,Lake Park,1,1,1,3,5.0,,113.0,True,,11830.0,,14842.0,8886.0,5164.0,,,,0.8012,,0.7692,,,0.5357,0.6903,,,,5500.0,2013,11830.0,14842.0
8469,,SABER College,Miami,1,2,2,2,5.0,0.6512,544.0,True,,14536.0,,19814.0,10116.0,5474.0,4838.0,0.6471,,0.9762,,0.8039,,,0.7687,0.7941,,,,20000.0,2013,14536.0,19814.0
8470,,Taylor College,Belleview,1,2,2,3,5.0,,234.0,True,,18344.0,22262.0,,2767.0,2427.0,7196.0,0.1176,,0.9333,,0.8261,,,0.7323,0.8248,,,,15179.0,2013,18344.0,22262.0
8471,,Pensacola School of Massage Therapy & Health Careers,Pensacola,1,1,1,3,5.0,,46.0,True,,16880.0,,19817.0,7011.0,1317.0,,,,0.7339,,,,,0.4569,0.5652,,,,4545.0,2013,16880.0,19817.0
8472,,Hawaii College of Oriental Medicine,Hilo,1,4,4,2,8.0,,,False,,,,,8799.0,8603.0,,,,,,,,,,,,,,,2013,,
8473,,Ideal Beauty Academy,Jeffersonville,2,1,1,3,3.0,,33.0,True,,12000.0,,14888.0,6115.0,8442.0,,,,0.0625,,0.5556,,1.0,0.4035,0.5455,,,,4750.0,2013,12000.0,14888.0
8474,,Success Schools,Merrillville,1,1,1,3,3.0,,130.0,True,,9626.0,,14591.0,6124.0,2277.0,,,,0.6875,,0.9,,0.875,0.6592,0.4846,,,,7628.5,2013,9626.0,14591.0
8475,,Louisiana Culinary Institute,Baton Rouge,1,2,2,3,5.0,0.7451,195.0,True,,20144.0,25225.0,,12518.0,6945.0,4657.0,,,0.5849,,0.6522,,,0.4951,0.3795,,,,12656.5,2013,20144.0,25225.0
8476,,Bais Medrash Toras Chesed,Lakewood,1,3,3,2,2.0,0.4605,114.0,True,,6128.0,14700.0,,4360.0,2463.0,3508.0,,0.1786,,0.8929,,,,0.0,0.1228,,,,,2013,6128.0,14700.0
8477,,Center for Natural Wellness School of Massage Therapy,Albany,1,1,1,3,2.0,1.0,66.0,True,,21060.0,,23950.0,14695.0,8856.0,,,,0.8,,0.7143,,,0.5513,0.6515,,,,9500.0,2013,21060.0,23950.0
8478,,Ace Computer Training Center,Forest Hills,1,1,1,3,2.0,,119.0,True,,,,,17609.0,6304.0,,,,,,,,0.8182,0.4405,0.7143,,,,4750.0,2013,,
8479,,New Age Training,New York,1,1,1,3,2.0,,124.0,True,,3437.0,8550.0,,12367.0,4259.0,,,,0.8125,,0.6273,,,0.1,0.7177,,,,1280.0,2013,3437.0,8550.0
8480,,Dayton School of Medical Massage,Dayton,4,1,1,3,3.0,,505.0,True,,23190.0,26741.0,,17178.0,3779.0,,,,0.6628,,0.809,,,0.8012,0.5703,,,,9500.0,2013,23190.0,26741.0
8481,,Northcoast Medical Training Academy,Kent,1,1,1,3,3.0,,202.0,True,,16372.0,,22243.0,5346.0,3528.0,,,,0.7672,,0.68,,,0.5851,0.5941,,,,9500.0,2013,16372.0,22243.0
8482,,American Institute of Medical Technology,Tulsa,1,1,1,3,6.0,0.3034,65.0,True,,4809.0,,9642.0,27086.0,14324.0,,,,0.625,,0.75,,,0.9615,0.4923,,,,15765.5,2013,4809.0,9642.0
8483,,Carib Technological Institute,Bayamon,1,1,1,3,9.0,,59.0,False,,1715.0,,6515.0,962.0,1541.0,,,,0.9167,,0.8833,,,0.0,0.33899999999999997,,,,,2013,1715.0,6515.0
8484,,Visible Music College,Memphis,1,3,3,2,5.0,0.5536,118.0,True,,31229.0,32800.0,,27350.0,20703.0,3083.0,0.7273,0.5714,,0.7083,,,,0.8889,0.1356,,,,19500.5,2013,31229.0,32800.0
8485,,CCI Training Center-Arlington,Arlington,2,1,1,3,6.0,,199.0,True,,19595.0,,28124.0,9989.0,6224.0,,,,0.7704,,,,,0.4302,0.6281,,,,8313.0,2013,19595.0,28124.0
8486,,Champion Beauty College,Houston,1,1,1,3,6.0,,70.0,True,,10746.0,,14954.0,2821.0,631.0,,,,0.6667,,0.7619,,0.4667,0.3906,0.8143,,,,7917.0,2013,10746.0,14954.0
8487,,Professional Careers Institute,Houston,1,1,1,3,6.0,,93.0,True,,,,,22685.0,7847.0,,,,0.866,,,,,0.3437,0.5914,,,,7125.0,2013,,
8488,,Southeast Texas Career Institute,Silsbee,1,1,1,3,6.0,,119.0,True,,11493.0,,14925.0,3932.0,967.0,,,,0.8478,,0.9007,,,0.3348,0.3193,,,,5500.0,2013,11493.0,14925.0
8489,,Southwest Applied Technology Center,Cedar City,1,1,1,1,7.0,,158.0,True,,,,,3288.0,8197.0,,,,0.6338,,0.8571,,0.5833,0.0,0.2358,,,,,2013,,
8490,,Academy of Cosmetology,Janesville,1,1,1,3,3.0,,64.0,True,,9773.0,,13289.0,11332.0,8023.0,,,,0.3667,,0.9412,,,0.6897,0.5,,,,8612.0,2013,9773.0,13289.0
8491,,Milwaukee Career College,Milwaukee,1,1,1,3,3.0,0.7207,88.0,True,,22972.0,,25163.0,13991.0,6337.0,3492.0,0.4286,,0.5,,0.6333,,,0.8339,0.375,,,,7520.0,2013,22972.0,25163.0
8492,,University of the West,Rosemead,1,3,4,2,8.0,,86.0,True,,8270.0,19082.0,,5926.0,9194.0,6073.0,1.0,0.3333,,0.8,,,,0.1719,0.2465,,,,,2013,8270.0,19082.0
8493,,South University-Tampa,Tampa,16,3,4,3,5.0,0.6327,654.0,True,,22730.0,28639.0,,18780.0,6502.0,6198.0,0.1497,0.0417,,0.8,,0.5,,0.7967,0.6957,,,,9500.0,2013,22730.0,28639.0
8494,,Milan Institute of Cosmetology-San Antonio Military,San Antonio,9,1,1,3,6.0,,248.0,True,,15986.0,,19695.0,7209.0,2392.0,,,,0.3684,,0.3538,,,0.6939,0.4879,,,,9500.0,2013,15986.0,19695.0
8495,,Appalachian College of Pharmacy,Oakwood,1,4,4,2,5.0,,,True,,,,,34139.0,15674.0,7654.0,0.9688,,,,,,,,,,,,,2013,,
8496,,Averett University-Non-Traditional Programs,Danville,1,3,4,2,5.0,,790.0,True,,,,,9912.0,2805.0,5570.0,1.0,,,,,0.8,,0.4842,0.9177,,,,19298.0,2013,,
8497,,Paul Mitchell the School-Tampa,Tampa,7,1,1,3,5.0,,194.0,True,,16420.0,,18548.0,8648.0,3076.0,,,,0.7732,,0.8966,,0.7143,0.6174,0.3454,,,,9833.0,2013,16420.0,18548.0
8498,,Paul Mitchell the School-San Diego,San Diego,7,1,1,3,8.0,,301.0,True,,18212.0,,21047.0,11734.0,3540.0,,,,0.7273,,0.9333,,0.8148,0.5473,0.3654,,,,9833.0,2013,18212.0,21047.0
8499,,Paul Mitchell the School-Michigan,Sterling Heights,7,1,1,3,3.0,,237.0,True,,15040.0,,18308.0,10626.0,4008.0,,,,0.7778,,0.8222,,0.8947,0.6431,0.2616,,,,9833.0,2013,15040.0,18308.0
8500,,Paul Mitchell the School-Sherman Oaks,Sherman Oaks,1,1,1,3,8.0,,280.0,True,,16322.0,,18881.0,10152.0,3319.0,,,,0.7172,,0.8039,,0.7692,0.5396,0.3071,,,,10556.0,2013,16322.0,18881.0
8501,,Paul Mitchell the School-Mclean,McLean,3,1,1,3,5.0,,181.0,True,,15509.0,,18462.0,10129.0,3806.0,,,,0.8218,,0.9167,,0.625,0.5463,0.3646,,,,9833.0,2013,15509.0,18462.0
8502,,Miami-Jacobs Career College-Troy,Troy,15,2,2,3,3.0,,277.0,True,,22998.0,26693.0,,14985.0,5162.0,4408.0,0.3333,,0.1852,,0.6087,,,0.9326,0.574,,,,11977.0,2013,22998.0,26693.0
8503,,Blue Cliff College-Houma,Houma,8,1,1,3,5.0,,167.0,True,,19096.0,24669.0,,22216.0,5037.0,,,,0.9554,,0.2273,,,0.5732,0.491,,,,8250.0,2013,19096.0,24669.0
8504,,The Art Institute of Salt Lake City,Draper,33,3,3,3,7.0,,466.0,True,,25814.0,30943.0,,15528.0,3944.0,4471.0,0.1569,0.1724,,0.6296,,0.5,,0.851,0.4635,,,,12136.5,2013,25814.0,30943.0
8505,,Fortis College-Columbus,Westerville,5,1,2,3,3.0,,628.0,True,,17667.0,22707.0,,9119.0,4301.0,6991.0,0.8333,,0.6185,,0.5573,,,0.8436,0.6003,,,,9866.5,2013,17667.0,22707.0
8506,,Fortis College-Cincinnati,Cincinnati,5,1,2,3,3.0,,501.0,True,,26916.0,30890.0,,8457.0,3989.0,4848.0,1.0,,0.6398,,0.6094,,,1.0,0.7006,,,,9866.5,2013,26916.0,30890.0
8507,,Fortis Institute-Baltimore,Baltimore,3,1,1,3,2.0,,543.0,True,,21346.0,,26588.0,8658.0,2482.0,,,,0.5486,,0.4362,,,0.4866,0.4641,,,,6333.0,2013,21346.0,26588.0
8508,,The Art Institute of Charleston,Charleston,6,3,3,3,5.0,,643.0,True,,27127.0,32345.0,,14525.0,4225.0,4187.0,0.2462,0.3077,,0.5326,,0.1667,,0.8182,0.2317,,,,12161.0,2013,27127.0,32345.0
8509,,The Art Institute of California-Argosy University Sacramento,Sacramento,28,3,3,3,8.0,,1185.0,True,,26485.0,33645.0,,13422.0,3522.0,4976.0,0.1633,0.5238,,0.4455,,0.3093,,0.8381,0.3848,,,,9500.0,2013,26485.0,33645.0
8510,,Blue Cliff College-Fayetteville,Fayetteville,8,1,1,3,5.0,,181.0,True,,22034.0,26062.0,,7980.0,1438.0,,,,0.9539,,0.7935,,0.9219,0.9394,0.5138,,,,8250.0,2013,22034.0,26062.0
8511,,Blue Cliff College-Alexandria,Alexandria,8,1,1,3,5.0,,231.0,True,,20632.0,25618.0,,8368.0,1091.0,2403.0,0.5714,,0.6941,,0.8521,,0.3533,0.9855,0.4589,,,,8250.0,2013,20632.0,25618.0
8512,,StenoTech Career Institute-Piscataway,Piscataway,2,1,1,3,2.0,1.0,80.0,True,,17663.0,,20438.0,1621.0,2283.0,,,,0.1765,,1.0,,,0.5702,0.45,,,,18448.5,2013,17663.0,20438.0
8513,,Anthem College-Brookfield,Brookfield,4,1,2,3,3.0,,286.0,False,,25796.0,29375.0,,7925.0,1872.0,3656.0,0.6,,0.7976,,0.8132,,,0.7915,0.5909,,,,9342.0,2013,25796.0,29375.0
8514,,Ultimate Medical Academy-Tampa,Tampa,2,1,2,3,5.0,,11170.0,True,,23291.0,,26272.0,9393.0,2485.0,3874.0,0.9639,,0.4878,,0.6223,,,0.8912,0.7299,,,,10045.5,2013,23291.0,26272.0
8515,,Beauty Schools of America-North Miami Beach,North Miami Beach,5,1,1,3,5.0,,482.0,True,,19615.0,,23048.0,12173.0,3895.0,,,,0.7,,0.7642,,,0.6915,0.6639,,,,9500.0,2013,19615.0,23048.0
8516,,Virginia College-Biloxi,Biloxi,31,1,2,3,5.0,,470.0,True,,18134.0,21900.0,,25444.0,7829.0,2873.0,,,0.0962,,0.6333,,0.2759,0.7938,0.617,,,,12380.5,2013,18134.0,21900.0
8517,,ITT Technical Institute-St Petersburg,St. Petersburg,141,2,3,3,5.0,0.6494,230.0,True,,23590.0,28675.0,,20456.0,5437.0,5306.0,0.2258,0.3529,,,,,,0.7561,0.8609,,,,14656.5,2013,23590.0,28675.0
8518,,ITT Technical Institute-Baton Rouge,Baton Rouge,141,2,3,3,5.0,0.9588,656.0,True,,22525.0,25584.0,,20280.0,3208.0,4522.0,0.0806,0.1,,,,,,0.8128,0.5335,,,,14656.5,2013,22525.0,25584.0
8519,,ITT Technical Institute-Columbia,Columbia,141,2,3,3,5.0,0.9478,357.0,True,,24597.0,27753.0,,24356.0,3680.0,5463.0,0.0667,0.1552,,,,,,0.6998,0.7143,,,,14656.5,2013,24597.0,27753.0
8520,,ITT Technical Institute-Wichita,Wichita,141,2,3,3,4.0,0.8131,303.0,True,,24731.0,28306.0,,21448.0,4918.0,5123.0,0.2286,0.6,,,,,,0.8177,0.7954,,,,14656.5,2013,24731.0,28306.0
8521,,ITT Technical Institute-Atlanta,Atlanta,141,2,3,3,5.0,0.8254,483.0,True,,23872.0,28314.0,,20779.0,3534.0,5107.0,0.0465,0.1,,1.0,,,,0.7856,0.7764,,,,14656.5,2013,23872.0,28314.0
8522,,ITT Technical Institute-Mobile,Mobile,141,2,3,3,5.0,0.8134,690.0,True,,23280.0,27412.0,,16980.0,2703.0,4706.0,0.1852,0.2857,,,,,,0.8448,0.6709999999999999,,,,14656.5,2013,23280.0,27412.0
8523,,ITT Technical Institute-Chattanooga,Chattanooga,141,2,2,3,5.0,0.9432,206.0,True,,23509.0,27630.0,,22359.0,4562.0,5311.0,0.0667,,,,,,,0.8376,0.6408,,,,14656.5,2013,23509.0,27630.0
8524,,ITT Technical Institute-South Bend,South Bend,141,2,3,3,3.0,0.7039,330.0,True,,23395.0,27932.0,,21781.0,5789.0,4708.0,0.2571,,,,,,,0.846,0.7818,,,,14656.5,2013,23395.0,27932.0
8525,,Virginia College-School of Business and Health-Chattanooga,Chattanooga,31,1,2,3,5.0,,410.0,True,,17615.0,20882.0,,16930.0,6623.0,3111.0,,,,,0.4035,,0.58,0.8254,0.5976,,,,12380.5,2013,17615.0,20882.0
8526,,Strayer University-Delaware,Newark,99,3,4,3,2.0,,254.0,True,,,,,16479.0,1661.0,5992.0,,,,,,0.3077,,0.8057,0.8588,,,,12500.0,2013,,
8527,,Brite Divinity School,Fort Worth,1,4,4,2,6.0,,,True,,,,,5579.0,16867.0,9001.0,1.0,,,,,,,,,,,,19500.0,2013,,
8528,,Strayer University-Alabama,Birmingham,99,3,4,3,5.0,,389.0,True,,29771.0,32554.0,,16887.0,1860.0,6356.0,0.1081,,,1.0,,0.2,,0.8593,0.8590000000000001,,,,12500.0,2013,29771.0,32554.0
8529,,Brown Aveda Institute-Rocky River,Rocky River,2,1,1,3,3.0,,151.0,True,,14386.0,,17935.0,8007.0,9589.0,,,,0.7667,,0.6667,,,0.5,0.3444,,,,9500.0,2013,14386.0,17935.0
8530,,Clary Sage College,Tulsa,3,1,2,3,6.0,,312.0,True,,18249.0,,21070.0,12833.0,2586.0,3275.0,0.8,,0.6801,,0.7479,,,0.7029,0.391,,,,10003.0,2013,18249.0,21070.0
8531,,Broadview University-Layton,Layton,5,2,3,3,7.0,,155.0,True,,21378.0,28230.0,,18438.0,6268.0,3357.0,0.25,0.2857,,,,,,0.7555,0.638,,,,15625.0,2013,21378.0,28230.0
8532,,International Academy of Design and Technology-Sacramento,Sacramento,8,3,3,3,8.0,,194.0,True,,18202.0,23090.0,,17688.0,2993.0,4852.0,,0.1707,,0.625,,0.1111,,0.9371,0.5206,,,,15042.0,2013,18202.0,23090.0
8533,,University of Phoenix-Birmingham Campus,Birmingham,71,3,4,3,5.0,,271.0,True,,19160.0,23918.0,,12745.0,2633.0,2738.0,0.13699999999999998,0.1081,,0.3243,,,,0.7092,0.8708,,,,18532.0,2013,19160.0,23918.0
8534,,International Academy of Design and Technology-San Antonio,San Antonio,8,3,3,3,6.0,,356.0,True,,19192.0,24391.0,,14733.0,2686.0,4194.0,,0.2,,0.25,,0.5,,0.9513,0.5871,,,,15042.0,2013,19192.0,24391.0
8535,,University of Phoenix-Augusta Campus,Augusta,71,3,4,3,5.0,,735.0,True,,17728.0,23268.0,,12435.0,2194.0,2677.0,0.1429,0.1811,,0.3846,,,,0.6674,0.8816,,,,18532.0,2013,17728.0,23268.0
8536,,University of Phoenix-Washington DC Campus,Washington,71,3,3,3,2.0,,303.0,True,,18700.0,23434.0,,13616.0,2422.0,2093.0,,0.0,,0.4545,,,,0.6355,0.8482,,,,18532.0,2013,18700.0,23434.0
8537,,University of Phoenix-Chattanooga Campus,Chattanooga,71,3,4,3,5.0,,408.0,True,,18896.0,23903.0,,12764.0,2306.0,4969.0,0.0633,0.0909,,0.4375,,,,0.7596,0.8245,,,,18532.0,2013,18896.0,23903.0
8538,,Argosy University-Inland Empire,Ontario,28,3,4,3,8.0,,387.0,True,,19681.0,24461.0,,12599.0,3120.0,,0.0494,,,0.8333,,0.2857,,0.7757,0.6598,,,,9500.0,2013,19681.0,24461.0
8539,,Argosy University-Nashville,Nashville,28,3,4,3,5.0,,207.0,True,,19025.0,24365.0,,15412.0,5262.0,5515.0,0.1486,,,0.2857,,0.2,,0.8246,0.7391,,,,9500.0,2013,19025.0,24365.0
8540,,Argosy University-San Diego,San Diego,28,3,4,3,8.0,,270.0,True,,22012.0,27325.0,,9474.0,3004.0,,0.0577,,,0.6,,0.2381,,0.4419,0.7444,,,,9500.0,2013,22012.0,27325.0
8541,,Rasmussen College-Wisconsin,Green Bay,23,2,3,3,3.0,0.7414,1491.0,True,,17723.0,24691.0,,16287.0,4619.0,5535.0,0.3385,0.0,,0.5,,0.5556,,0.8606,0.7324,,,,12667.0,2013,17723.0,24691.0
8542,,Empire Beauty School-Lisle,Lisle,14,1,1,3,3.0,,88.0,True,,14594.0,,17430.0,9270.0,10425.0,,,,0.5106,,0.8125,,0.6,0.6265,0.3864,,,,6392.5,2013,14594.0,17430.0
8543,,Empire Beauty School-Richmond,Richmond,14,1,1,3,5.0,,140.0,True,,14116.0,,18343.0,9965.0,7912.0,,,,0.3605,,0.5882,,0.5,0.6558,0.4429,,,,6392.5,2013,14116.0,18343.0
8544,,Empire Beauty School-North Hills,Pittsburgh,10,1,1,3,2.0,,127.0,True,,13494.0,,17970.0,9165.0,7002.0,,,,0.5614,,0.6667,,0.8889,0.633,0.3386,,,,6837.0,2013,13494.0,17970.0
8545,,Empire Beauty School-Concord,Concord,16,1,1,3,5.0,,123.0,True,,13208.0,,17689.0,9771.0,7897.0,,,,0.5965,,0.6452,,0.6667,0.6857,0.5122,,,,6406.0,2013,13208.0,17689.0
8546,,Empire Beauty School-Arlington Heights,Arlington Heights,14,1,1,3,3.0,,168.0,True,,14680.0,,17940.0,8947.0,7787.0,,,,0.5333,,0.7059,,0.8333,0.6269,0.2202,,,,7000.0,2013,14680.0,17940.0
8547,,Lexington Healing Arts Academy,Lexington,1,1,1,3,5.0,,154.0,True,,,,,12619.0,11179.0,,,,,,,,,0.6891,0.7532,,,,7389.0,2013,,
8548,,Empire Beauty School-Hooksett,Hooksett,2,1,1,3,1.0,,119.0,True,,11063.0,,15312.0,8696.0,5598.0,,,,0.5,,0.75,,,0.5,0.2269,,,,9833.0,2013,11063.0,15312.0
8549,,The Institute of Beauty and Wellness,Milwaukee,1,1,1,3,3.0,,225.0,True,,21508.0,,25068.0,10265.0,5376.0,,,,0.8214,,0.875,,0.8718,0.7603,0.3244,,,,7917.0,2013,21508.0,25068.0
8550,,InterCoast Colleges-Carson,Carson,10,1,1,3,8.0,,33.0,True,,23521.0,,28007.0,18715.0,2636.0,,,,0.8679,,0.7206,,,0.7604,0.4242,,,,11086.0,2013,23521.0,28007.0
